date,x,y,alpha,beta,error,variance,model
2000-02-23T23:00:00Z,23.357016,17.578554,0.031518082866412805,0.7547115762343652,-0.08077444435770076,2.0716617833910684E-7,17.6593284443577
2000-02-24T23:00:00Z,22.550467,17.388424,0.031476622861312135,0.7529244123809399,0.37815026224791026,1.9917909286736433E-7,17.01027373775209
2000-02-27T23:00:00Z,22.760403,17.156017,0.03201574503292258,0.7612504814071905,-0.20236648580458905,2.0262662805759327E-7,17.358383485804588
2000-02-28T23:00:00Z,23.787918,17.325016,0.031809279036533834,0.7567563428439973,-0.7084511085894256,2.1200959043374593E-7,18.033467108589427
2000-02-29T23:00:00Z,23.699526,17.705328,0.031736071685735376,0.7410249128504501,0.11165273956729038,2.0870730709788587E-7,17.59367526043271
2000-03-01T23:00:00Z,23.533808,17.515192,0.031803409296501266,0.7434759373372046,-0.013431371210305798,2.0684519643264206E-7,17.528623371210305
2000-03-02T23:00:00Z,23.091881,18.233545,0.03179107839039092,0.7431816543592091,1.0402915977636198,2.031613271789435E-7,17.19325340223638
2000-03-05T23:00:00Z,23.279699,18.97303,0.03318667104077161,0.7659967738998562,1.1076689975995215,2.0589993559214479E-7,17.86536100240048
2000-03-06T23:00:00Z,23.180222,19.078667,0.03425569321085778,0.790423003054183,0.7222306220864994,2.0482727600386954E-7,18.3564363779135
2000-03-07T23:00:00Z,22.506296,18.550447,0.035016319570753386,0.8063359346022507,0.36779546083434767,1.9900903216789566E-7,18.18265153916565
2000-03-08T23:00:00Z,21.688662,17.980001,0.03564215432015115,0.8144383862336373,0.2802799668330387,1.9335990619287627E-7,17.699721033166963
2000-03-09T23:00:00Z,22.097456,17.980001,0.036277046242965426,0.8206486633537652,-0.19052377616160143,1.990430183620536E-7,18.170524776161603
2000-03-12T23:00:00Z,21.489799,17.620829,0.03604862298268222,0.8163687383754407,0.04118027944550917,1.933518888830653E-7,17.57964872055449
2000-03-13T23:00:00Z,21.324049,17.641964,0.03612397251310533,0.8172904235667118,0.17789898811957983,1.9311353186208034E-7,17.46406501188042
2000-03-14T23:00:00Z,21.279875,17.768734,0.03641950651380782,0.8212991370556314,0.25517151933448545,1.9340144521905315E-7,17.513562480665513
2000-03-15T23:00:00Z,22.937193,18.10677,0.03678435309076922,0.8270730378209128,-0.900748246685346,2.0882903120047012E-7,19.007518246685347
2000-03-16T23:00:00Z,22.859831,17.958872,0.03746444186327167,0.8065781381702619,-0.5168323687301069,2.0411973434008721E-7,18.475704368730106
2000-03-19T23:00:00Z,22.18585,17.874372,0.037355763413738384,0.7950503582092567,0.198148246909426,1.9737282801099895E-7,17.676223753090575
2000-03-20T23:00:00Z,22.042252,17.853235,0.03763906033028068,0.7994437927567987,0.1940543998885893,1.973860565554906E-7,17.659180600111412
2000-03-21T23:00:00Z,21.931738,17.810961,0.03791257192850472,0.8037749644016012,0.14486649785624905,1.9704602888538864E-7,17.66609450214375
2000-03-22T23:00:00Z,21.799171,17.641964,0.038110154062046445,0.8070191122240219,0.011506218298311666,1.9627908032420128E-7,17.63045778170169
2000-03-23T23:00:00Z,22.451038,17.641964,0.038126013502737394,0.8072772957275691,-0.5203752564196265,2.0253132284783327E-7,18.162339256419628
2000-03-26T22:00:00Z,22.19693,17.874372,0.03795655329075753,0.7955508845059966,0.17762815189155035,1.98857294376878E-7,17.69674384810845
2000-03-27T22:00:00Z,22.16374,17.747601,0.03813515207389211,0.7995210335085753,-0.0109104632892425,1.9878757810898876E-7,17.758511463289242
2000-03-28T22:00:00Z,22.064304,17.663099,0.03812365391259871,0.7992769203050257,-0.010513603706460373,1.9803455671851522E-7,17.67361260370646
2000-03-29T22:00:00Z,21.986998,17.663099,0.038111301876455526,0.799041595529868,0.05646173529152776,1.9760118636696772E-7,17.60663726470847
2000-03-30T22:00:00Z,23.025593,17.430696,0.03817961987848756,0.8003068813212247,-1.0350241442803103,2.0728963018638172E-7,18.46572014428031
2000-04-02T22:00:00Z,24.616581,17.705328,0.03855348927479318,0.777024745725056,-1.4609180814200364,2.1989197171233975E-7,19.166246081420038
2000-04-03T22:00:00Z,25.63307,19.163166,0.04112253773494541,0.744562592636283,0.036618405837728574,2.249506989580455E-7,19.126547594162272
2000-04-04T22:00:00Z,25.378962,18.613853,0.04106475203749121,0.7453583528647477,-0.3436330657745188,2.1895672062202718E-7,18.957486065774518
2000-04-05T22:00:00Z,25.025375,18.761765,0.041049036315377235,0.7380028014742146,0.25191910574184817,2.1555395036431118E-7,18.509845894258152
2000-04-06T22:00:00Z,24.771265,18.529356,0.04128162971012211,0.7433899716488449,0.07336438423385161,2.139888725815282E-7,18.45599161576615
2000-04-09T22:00:00Z,25.124805,18.803989,0.0413712088205742,0.7449639970326398,0.04554263371377232,2.1802343689327675E-7,18.75844636628623
2000-04-10T22:00:00Z,25.301594,19.205437,0.04139714927187506,0.745944216485687,0.2904621385591639,2.1901447266803347E-7,18.914974861440836
2000-04-11T22:00:00Z,25.356848,18.930761,0.04153974690251211,0.7521769143865089,-0.18361443411022904,2.1897531052729431E-7,19.11437543411023
2000-04-12T22:00:00Z,25.389992,19.43784,0.04142779258752857,0.7482469772260373,0.39842744161920507,2.1903990314294562E-7,19.039412558380796
2000-04-13T22:00:00Z,24.959087,19.374437,0.041703426819990154,0.7567642942670331,0.44458771407553144,2.1491724010053507E-7,18.92984928592447
2000-04-16T22:00:00Z,24.793375,18.613853,0.042310159996600295,0.7662644963081431,-0.426740166150509,2.143360751289384E-7,19.040593166150508
2000-04-17T22:00:00Z,24.307219,18.634989,0.04174224768079524,0.7571058547525621,0.19010893466649037,2.1046494737630653E-7,18.44488006533351
2000-04-18T22:00:00Z,23.31284,18.465952,0.042084716083199164,0.7611967543189477,0.678209141959865,2.0275553813256106E-7,17.787742858040136
2000-04-19T22:00:00Z,24.207794,18.487082,0.044048205229696366,0.7758560435387065,-0.3387294808697341,2.1333538235306473E-7,18.825811480869735
2000-04-20T22:00:00Z,102.723022,18.155327,0.043886281265405475,0.7684291116268299,-60.823919820348706,2.1934678758910756E-6,78.9792468203487
2000-04-23T22:00:00Z,102.723022,18.155327,0.744141412911158,0.19649093396976858,-2.772956945888243,1.2507429341258173E-6,20.928283945888243
2000-04-24T22:00:00Z,25.089439,19.184301,0.7464721564807272,0.17163201866811525,14.131677780698736,1.7295361808788392E-7,5.052623219301266
2000-04-25T22:00:00Z,26.057507,19.205437,1.233869547002453,0.38979113729567194,7.814582164377613,2.1323329128013083E-7,11.390854835622386
2000-04-26T22:00:00Z,25.738626,18.888493,1.3579465967037423,0.5442840872863333,3.5214218428819706,2.1819848453092426E-7,15.36707115711803
2000-04-27T22:00:00Z,25.9436,18.782856,1.3863974946896984,0.617291450318483,1.381696034827705,2.2243095284836578E-7,17.401159965172294
2000-04-30T22:00:00Z,110.088875,18.445797,1.39169083825214,0.646401633260083,-54.10752244201727,2.375839915014643E-6,72.55331944201727
2000-05-01T22:00:00Z,26.729445,18.994169,1.936720426209201,0.1706483297604664,12.49611342911655,1.812777181233185E-7,6.49805557088345
2000-05-02T22:00:00Z,26.695276,18.909622,2.3323055418994088,0.36545877524724196,6.821293586253498,2.1609333708885048E-7,12.0883284137465
2000-05-03T22:00:00Z,26.638327,18.909622,2.435573397177033,0.4988675280598345,3.1850522606834204,2.2456125472597954E-7,15.724569739316578
2000-05-04T22:00:00Z,26.661118,18.867395,2.4586524608978415,0.5643231654354538,1.363256035294004,2.2674396211194724E-7,17.504138964705994
2000-05-07T22:00:00Z,26.831932,18.867395,2.463573715593063,0.5927204486990312,0.49998650990504245,2.2870686758199912E-7,18.367408490094956
2000-05-08T22:00:00Z,26.809137,18.97303,2.4644755862791214,0.603173295711543,0.33799889424861007,2.281536257123682E-7,18.63503110575139
2000-05-09T22:00:00Z,27.424114,19.311068,2.464900825077258,0.6102391086191574,0.11090029289258396,2.3408298397082616E-7,19.200167707107415
2000-05-10T22:00:00Z,28.608578,19.944921,2.46492089879288,0.6125547251911603,-0.044319533692753765,2.442936648696493E-7,19.989240533692755
2000-05-11T22:00:00Z,28.426344,20.3041,2.464963760550959,0.6116381998493744,0.4524983669899747,2.392203875677675E-7,19.851601633010024
2000-05-14T22:00:00Z,28.540257,20.282963,2.465071424541837,0.6208984574135218,0.09729002997269376,2.4021947866568253E-7,20.185672970027305
2000-05-15T22:00:00Z,28.790821,20.87454,2.465107930647585,0.622886983614865,0.47600442086690364,2.423919533854521E-7,20.398535579133096
2000-05-16T22:00:00Z,28.540257,20.642141,2.465231711330665,0.6325950312090755,0.12248452103929708,2.392821865608968E-7,20.5196564789607
2000-05-17T22:00:00Z,29.610765,20.3041,2.4653345063356005,0.6350895220732421,-0.9667210984086871,2.5044235076164224E-7,21.270821098408685
2000-05-18T22:00:00Z,30.066351,20.325235,2.4658752411884293,0.6154596208160522,-0.6452652269707606,2.524357264507242E-7,20.97050022697076
2000-05-21T22:00:00Z,30.111885,20.029419,2.4661117644293427,0.6024920977987631,-0.578865526754452,2.513416909707533E-7,20.608284526754453
2000-05-22T22:00:00Z,29.975225,20.050556,2.4659971223194312,0.5909205640221862,-0.12841798601136745,2.496199940056358E-7,20.178973986011368
2000-05-23T22:00:00Z,28.927467,19.944921,2.465914469893067,0.5883554476318965,0.45937373446501795,2.396174225719895E-7,19.485547265534983
2000-05-24T22:00:00Z,28.859138,20.282963,2.4668365290100547,0.59757645377397,0.5705851259763222,2.413778529967033E-7,19.712377874023677
2000-05-25T22:00:00Z,27.219135,20.488441,2.467597759166301,0.6091304094790708,1.440840392617595,2.2633591154358055E-7,19.047600607382407
2000-05-28T22:00:00Z,28.175791,20.927137,2.472407212599289,0.6385008187017136,0.4644641663323341,2.392852986508325E-7,20.462672833667664
2000-05-29T22:00:00Z,28.358027,20.971029,2.4726294939834177,0.648088379883965,0.11989173088084826,2.394818316806244E-7,20.851137269119153
2000-05-30T22:00:00Z,28.175791,21.234261,2.4726728517862577,0.6505492491648692,0.4318484685374635,2.369853916272206E-7,20.802412531462537
2000-05-31T22:00:00Z,28.540257,21.453617,2.473033183500989,0.6593959346394822,0.16125437713298751,2.408624659711919E-7,21.292362622867014
2000-06-01T22:00:00Z,29.155231,21.651022,2.473072559385652,0.6626988574187503,-0.14318883086538037,2.4613623328592846E-7,21.79421083086538
2000-06-04T22:00:00Z,30.385231,22.023937,2.4731229413586817,0.65978121331665,-0.49679051744536906,2.569343132291599E-7,22.52072751744537
2000-06-05T22:00:00Z,30.521887,21.804586,2.4738094984791705,0.6497722733797057,-0.5014994023076547,2.5489019600915505E-7,22.306085402307655
2000-06-06T22:00:00Z,29.701878,22.002037,2.4739745178323784,0.6397822859463634,0.5253270784276225,2.458718325761291E-7,21.47670992157238
2000-06-07T22:00:00Z,28.699696,21.78264,2.4747005110795874,0.6502510574763881,0.6459318156695488,2.3788020251109185E-7,21.136708184330452
2000-06-08T22:00:00Z,29.405788,21.716854,2.476270705463548,0.6632416139119637,-0.2625589969366011,2.474131957019981E-7,21.979412996936603
2000-06-11T22:00:00Z,29.405788,21.327135,2.4761695880719774,0.6579251021803958,-0.4958406626670353,2.461518207386642E-7,21.822975662667034
2000-06-12T22:00:00Z,29.975225,21.760738,2.4758905732415295,0.6479228291192257,-0.13678515872686958,2.516496201646062E-7,21.89752315872687
2000-06-13T22:00:00Z,30.089098,22.396851,2.4759157205175844,0.6451720605905288,0.5082899215120591,2.5135661467714095E-7,21.888561078487943
2000-06-14T22:00:00Z,29.155231,22.287176,2.475999073907547,0.6553414558513594,0.704545396869765,2.4165014144110546E-7,21.582630603130234
2000-06-15T22:00:00Z,28.927467,21.541349,2.477306571276745,0.6694618014093084,-0.3017917393050702,2.414889500774815E-7,21.84314073930507
2000-06-18T22:00:00Z,27.925224,21.694912,2.4768459101360656,0.6633651792426708,0.6934448657121983,2.327057707261555E-7,21.0014671342878
2000-06-19T22:00:00Z,28.061935,21.672962,2.478709797407516,0.677459564154045,0.183425948173344,2.364318519767815E-7,21.489536051826654
2000-06-20T22:00:00Z,28.10747,21.387783,2.478955101519481,0.6812226599096527,-0.2386175782502491,2.369945175263505E-7,21.626400578250248
2000-06-21T22:00:00Z,27.811373,21.234261,2.4787377016376433,0.6763230610920645,-0.053949622170836875,2.3404384892877984E-7,21.288210622170837
2000-06-22T22:00:00Z,28.198584,21.124542,2.4786666454072765,0.6752146119925322,-0.39422059970610235,2.384933489604906E-7,21.518762599706104
2000-06-25T22:00:00Z,28.01634,21.387783,2.478540920529916,0.6671007787178739,0.21951984864536556,2.359143519129645E-7,21.168263151354633
2000-06-26T22:00:00Z,27.879702,20.861351,2.4787320785640237,0.6716080782457838,-0.3416141608491614,2.3488004868109383E-7,21.20296516084916
2000-06-27T22:00:00Z,27.515226,21.936203,2.4783789526898707,0.6645843636865361,1.1716350844088979,2.317468540402297E-7,20.7645679155911
2000-06-28T22:00:00Z,28.130257,22.265234,2.480167680951778,0.6887266180953107,0.41100954928628397,2.3864932355138183E-7,21.854224450713716
2000-06-29T22:00:00Z,28.699696,22.111713,2.4801579206748787,0.6972155590127235,-0.3783195108101012,2.429456419312781E-7,22.490032510810103
2000-07-02T22:00:00Z,29.109699,22.594301,2.4803782582385288,0.6894517843523449,0.044188824251804704,2.4537324434556694E-7,22.550112175748197
2000-07-03T22:00:00Z,29.064119,22.418798,2.4803549873128965,0.6903519405459938,-0.12602793922258826,2.436325375800168E-7,22.544825939222587
2000-07-04T22:00:00Z,29.95244,22.791708,2.48032072987156,0.6877967286046339,-0.2898029755981426,2.5243791629157056E-7,23.081510975598142
2000-07-05T22:00:00Z,29.109699,23.033001,2.4805986848751522,0.6819448097648868,0.701194168256734,2.4187792683726056E-7,22.331806831743265
2000-07-06T22:00:00Z,28.927467,23.120779,2.4816142457702703,0.6960391745864706,0.5045145006723608,2.4170684407955545E-7,22.616264499327638
2000-07-09T22:00:00Z,28.699696,23.471746,2.4822842359799386,0.7062410561106479,0.7205581509255232,2.401780506164597E-7,22.751187849074476
2000-07-10T22:00:00Z,28.995794,23.230452,2.48327264432852,0.7208600175928487,-0.15472921728713374,2.43748813702016E-7,23.385181217287133
2000-07-11T22:00:00Z,28.244114,22.725922,2.4832031107857055,0.7177153987024375,-0.028516651292800788,2.3583986892177346E-7,22.7544386512928
2000-07-12T22:00:00Z,28.152992,22.155561,2.483146204651909,0.7171358721513151,-0.5171056762409094,2.365878083096496E-7,22.672666676240908
2000-07-13T22:00:00Z,28.152992,21.757998,2.4824032759566266,0.7065581487063903,-0.6161311840224464,2.370914909876119E-7,22.374129184022447
2000-07-16T22:00:00Z,28.221371,22.484625,2.4817700476661724,0.6939261942792065,0.41930637696226114,2.37847565542849E-7,22.06531862303774
2000-07-17T22:00:00Z,28.654108,22.462683,2.4820726997174196,0.7025264732389479,-0.14965913676534726,2.419538566727936E-7,22.612342136765346
2000-07-18T22:00:00Z,27.925224,22.638189,2.4820888752912804,0.6994616107851303,0.6234779641331407,2.3381272000057441E-7,22.01471103586686
2000-07-19T22:00:00Z,27.993555,22.901386,2.4832164624193127,0.7121989619996512,0.4811887239005408,2.3597425276725428E-7,22.420197276099458
2000-07-20T22:00:00Z,27.83411,22.440737,2.4837241790020053,0.7220857103368215,-0.14160026994523278,2.3454334985119755E-7,22.58233726994523
2000-07-23T22:00:00Z,27.83411,22.418798,2.4835547145798365,0.7191735261264461,-0.08231174987121292,2.3493772644760738E-7,22.501109749871212
2000-07-24T22:00:00Z,28.563,22.725922,2.483477749148047,0.717477792952628,-0.2508739492539611,2.421717692615152E-7,22.97679594925396
2000-07-25T22:00:00Z,29.633562,22.923326,2.4836411147065363,0.7123157328321421,-0.6687675471632559,2.51129205040092E-7,23.592093547163255
2000-07-26T22:00:00Z,30.066351,22.85754,2.484912656905467,0.6986914875070468,-0.6344761610044536,2.524576170646565E-7,23.492016161004454
2000-07-27T22:00:00Z,30.430759,23.076887,2.485649150324914,0.6859233008371629,-0.2819288105851179,2.545701010249093E-7,23.358815810585117
2000-07-30T22:00:00Z,30.521887,23.362068,2.4858537961808693,0.6802912877626133,0.11244039164416719,2.543414060159921E-7,23.249627608355834
2000-07-31T22:00:00Z,30.886303,23.29624,2.485847412316499,0.6825270055661247,-0.27034331191451244,2.576389669514268E-7,23.566583311914513
2000-08-01T22:00:00Z,31.865746,23.691099,2.485923948206142,0.6771690064948326,-0.37332050824282703,2.6678670382482255E-7,24.06441950824283
2000-08-02T22:00:00Z,28.813557,22.660088,2.4864507157983544,0.6698283632149519,0.8734995604909237,2.343423138221207E-7,21.786588439509075
2000-08-03T22:00:00Z,28.859138,23.29624,2.4914186716860836,0.6870350716881791,0.9775813836248624,2.408921194473443E-7,22.31865861637514
2000-08-06T22:00:00Z,30.020771,23.274298,2.494044418741926,0.7067563311684627,-0.43711638955050347,2.5351636894829506E-7,23.711414389550505
2000-08-07T22:00:00Z,29.770206,23.691099,2.4943891910375595,0.6979277839405031,0.41925590793017165,2.482744262536561E-7,23.27184309206983
2000-08-08T22:00:00Z,29.724676,23.691099,2.4946302526925392,0.7063303763434947,0.20102716153902023,2.4799529965241886E-7,23.49007183846098
2000-08-09T22:00:00Z,29.474106,23.230452,2.494775942032938,0.7103613907276524,-0.2015908706471805,2.456493316189924E-7,23.43204287064718
2000-08-10T22:00:00Z,29.610765,23.230452,2.494533260397069,0.7063143231345305,-0.178588698867717,2.4762159589019304E-7,23.409040698867717
2000-08-13T22:00:00Z,29.770206,23.405912,2.494423380733241,0.7027224806996529,-0.008704391992935712,2.489858208027924E-7,23.414616391992936
2000-08-14T22:00:00Z,29.815796,23.537539,2.494420525701539,0.7025476213745172,0.09610191511061572,2.490185829685928E-7,23.441437084889383
2000-08-15T22:00:00Z,30.248531,23.976284,2.4944629348743996,0.7044750305727527,0.17248626411974044,2.531912601790155E-7,23.80379773588026
2000-08-16T22:00:00Z,30.225792,23.756929,2.494412332235769,0.7079268338384428,-0.13513256305510168,2.5187304816374834E-7,23.8920615630551
2000-08-17T22:00:00Z,29.588028,23.647259,2.494368281627603,0.7052325305324758,0.28645085846664387,2.454330473017727E-7,23.360808141533354
2000-08-20T22:00:00Z,30.020771,23.866606,2.4948988379356023,0.7109513259282243,0.028400214226817155,2.512241318879257E-7,23.838205785773184
2000-08-21T22:00:00Z,30.385231,24.020164,2.494905938673126,0.7115205445445315,-0.0944580459045028,2.5409323752156314E-7,24.114622045904504
2000-08-22T22:00:00Z,30.817974,23.910448,2.4949292724017598,0.7096345355651967,-0.4539799389520667,2.574626770376389E-7,24.364427938952065
2000-08-23T22:00:00Z,30.180208,23.734982,2.4951886697564225,0.7006167172711226,0.09503507472390282,2.498431703222261E-7,23.639946925276096
2000-08-24T22:00:00Z,29.998032,23.581423,2.495328944621199,0.702500630996579,0.012457646723234461,2.49343566006412E-7,23.568965353276766
2000-08-27T22:00:00Z,30.225792,23.4498,2.495346033133953,0.7027487933053141,-0.28668488783137036,2.5226631490396763E-7,23.73648488783137
2000-08-28T22:00:00Z,30.704119,23.42786,2.495212428205117,0.6970282637052013,-0.4689911833729994,2.566616563006183E-7,23.896851183373
2000-08-29T22:00:00Z,30.931883,23.011095,2.4954055932761205,0.6876986703772965,-0.7561254046422192,2.57726764938592E-7,23.76722040464222
2000-08-30T22:00:00Z,30.385231,22.703981,2.495584125302435,0.6727328382806669,-0.23274581774614234,2.514856762667436E-7,22.93672681774614
2000-08-31T22:00:00Z,31.432993,22.747862,2.495248232848648,0.6681298920111239,-0.7487084515250615,2.6337451604610345E-7,23.496570451525063
2000-09-03T22:00:00Z,30.886303,22.638189,2.4961363885406205,0.6533262937697986,-0.03678125578163005,2.553895683750743E-7,22.67497025578163
2000-09-04T22:00:00Z,31.04575,22.923326,2.4960977204881534,0.6526029774151431,0.16667939342566385,2.5795716384639857E-7,22.756646606574336
2000-09-05T22:00:00Z,31.524076,22.87948,2.496175612822014,0.6558880118201539,-0.2929591449294442,2.6261449877585444E-7,23.172439144929445
2000-09-06T22:00:00Z,31.865746,22.989155,2.4962962500500976,0.650129715938398,-0.22400964519523825,2.6491633985575593E-7,23.21316464519524
2000-09-07T22:00:00Z,31.205179,22.703981,2.496399842548493,0.6457502609254051,0.056828675977534715,2.571797029438515E-7,22.647152324022464
2000-09-10T22:00:00Z,31.843004,23.186565,2.496488837435162,0.6468604230134665,0.09209712510533308,2.6513884487562533E-7,23.09446787489467
2000-09-11T22:00:00Z,31.911325,23.164616,2.496459175296386,0.6486627452602363,-0.03153085468799688,2.6448494922784467E-7,23.196146854687996
2000-09-12T22:00:00Z,31.273563,22.81365,2.4964554469856446,0.6480483702708897,0.05041301830035749,2.576405520641954E-7,22.76323698169964
2000-09-13T22:00:00Z,31.319092,22.462683,2.4965441078684094,0.6490318580383849,-0.36094958070352945,2.595525936063799E-7,22.823632580703528
2000-09-14T22:00:00Z,31.88854,22.484625,2.4961949093162787,0.6419583989382468,-0.4826859921945186,2.6551790707055085E-7,22.96731099219452
2000-09-17T22:00:00Z,30.817974,22.287176,2.49640545913821,0.6325159418811703,0.29791068938236975,2.533139139315799E-7,21.98926531061763
2000-09-18T22:00:00Z,30.248531,22.24333,2.4971599883415623,0.6383421139819964,0.43725878826848685,2.499198199460842E-7,21.806071211731513
2000-09-19T22:00:00Z,29.565224,21.892317,2.498335174885561,0.6469747306643516,0.26602899068321406,2.44838675511977E-7,21.626288009316784
2000-09-20T22:00:00Z,28.699696,21.321997,2.499160853143843,0.6522697524536099,0.10289254144230142,2.3824387468900505E-7,21.219104458557698
2000-09-21T22:00:00Z,28.01634,20.861351,2.4995577151840567,0.6543362472718872,0.02968650692267616,2.339153674959609E-7,20.831664493077323
2000-09-24T22:00:00Z,28.335234,21.409727,2.499671913580643,0.654938794821321,0.3522110794792397,2.389421967661685E-7,21.05751592052076
2000-09-25T22:00:00Z,29.314671,21.870419,2.500092904469732,0.6621519269129515,-0.04043979393895469,2.482862248237943E-7,21.910858793938953
2000-09-26T22:00:00Z,28.494675,21.892317,2.5001576705408493,0.66132582214451,0.5478949583435337,2.377294982086609E-7,21.344422041656465
2000-09-27T22:00:00Z,28.950207,21.936203,2.5011945223034306,0.6724292369936137,-0.0319571261206022,2.437125120275998E-7,21.9681601261206
2000-09-28T22:00:00Z,28.859138,21.914265,2.501194293201032,0.6717783171403359,0.026127547038250043,2.419828089033538E-7,21.88813745296175
